# time_index, spacecraft_id, x, y, z
771, 7, 5.1312378378378376e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
772, 1, 5.1254981981981978e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
772, 2, 5.4790515887914717e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
772, 3, 5.4790515887914717e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
772, 4, 5.1254981981981978e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
772, 5, 5.1962088763168529e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
772, 6, 5.1962088763168529e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
772, 7, 5.1254981981981978e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
773, 1, 5.1197585585585587e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
773, 2, 5.4733119491518326e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
773, 3, 5.4733119491518326e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
773, 4, 5.1197585585585587e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
773, 5, 5.1904692366772138e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
773, 6, 5.1904692366772138e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
773, 7, 5.1197585585585587e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
774, 1, 5.1140189189189188e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
774, 2, 5.4675723095121928e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
774, 3, 5.4675723095121928e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
774, 4, 5.1140189189189188e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
774, 5, 5.1847295970375739e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
774, 6, 5.1847295970375739e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
774, 7, 5.1140189189189188e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
775, 1, 5.1082792792792797e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
775, 2, 5.4618326698725536e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
775, 3, 5.4618326698725536e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
775, 4, 5.1082792792792797e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
775, 5, 5.1789899573979348e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
775, 6, 5.1789899573979348e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
775, 7, 5.1082792792792797e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
776, 1, 5.1025396396396391e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
776, 2, 5.4560930302329130e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
776, 3, 5.4560930302329130e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
776, 4, 5.1025396396396391e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
776, 5, 5.1732503177582942e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
776, 6, 5.1732503177582942e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
776, 7, 5.1025396396396391e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
777, 1, 5.0968000000000000e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
777, 2, 5.4503533905932739e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
777, 3, 5.4503533905932739e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
777, 4, 5.0968000000000000e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
777, 5, 5.1675106781186551e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
777, 6, 5.1675106781186551e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
777, 7, 5.0968000000000000e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
778, 1, 5.0910603603603601e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
778, 2, 5.4446137509536341e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
778, 3, 5.4446137509536341e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
778, 4, 5.0910603603603601e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
778, 5, 5.1617710384790152e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
778, 6, 5.1617710384790152e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
778, 7, 5.0910603603603601e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
779, 1, 5.0853207207207210e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
779, 2, 5.4388741113139950e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
779, 3, 5.4388741113139950e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
779, 4, 5.0853207207207210e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
779, 5, 5.1560313988393761e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
779, 6, 5.1560313988393761e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
779, 7, 5.0853207207207210e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
780, 1, 5.0795810810810812e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
780, 2, 5.4331344716743551e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
780, 3, 5.4331344716743551e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
780, 4, 5.0795810810810812e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
780, 5, 5.1502917591997363e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
780, 6, 5.1502917591997363e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
780, 7, 5.0795810810810812e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
781, 1, 5.0738414414414413e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
781, 2, 5.4273948320347153e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
781, 3, 5.4273948320347153e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
781, 4, 5.0738414414414413e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
781, 5, 5.1445521195600964e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
781, 6, 5.1445521195600964e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
781, 7, 5.0738414414414413e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
782, 1, 5.0681018018018015e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
782, 2, 5.4216551923950754e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
782, 3, 5.4216551923950754e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
782, 4, 5.0681018018018015e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
782, 5, 5.1388124799204566e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
782, 6, 5.1388124799204566e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
782, 7, 5.0681018018018015e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
783, 1, 5.0623621621621624e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
783, 2, 5.4159155527554363e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
783, 3, 5.4159155527554363e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
783, 4, 5.0623621621621624e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
783, 5, 5.1330728402808174e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
783, 6, 5.1330728402808174e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
783, 7, 5.0623621621621624e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
784, 1, 5.0566225225225225e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
784, 2, 5.4101759131157964e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
784, 3, 5.4101759131157964e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
784, 4, 5.0566225225225225e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
784, 5, 5.1273332006411776e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
784, 6, 5.1273332006411776e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
784, 7, 5.0566225225225225e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
785, 1, 5.0508828828828827e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
785, 2, 5.4044362734761566e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
785, 3, 5.4044362734761566e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
785, 4, 5.0508828828828827e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
785, 5, 5.1215935610015377e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
785, 6, 5.1215935610015377e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
785, 7, 5.0508828828828827e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
786, 1, 5.0451432432432428e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
786, 2, 5.3986966338365167e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
786, 3, 5.3986966338365167e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
786, 4, 5.0451432432432428e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
786, 5, 5.1158539213618979e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
786, 6, 5.1158539213618979e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
786, 7, 5.0451432432432428e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
787, 1, 5.0394036036036037e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
787, 2, 5.3929569941968776e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
787, 3, 5.3929569941968776e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
787, 4, 5.0394036036036037e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
787, 5, 5.1101142817222588e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
787, 6, 5.1101142817222588e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
787, 7, 5.0394036036036037e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
788, 1, 5.0336639639639638e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
788, 2, 5.3872173545572378e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
788, 3, 5.3872173545572378e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
788, 4, 5.0336639639639638e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
788, 5, 5.1043746420826189e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
788, 6, 5.1043746420826189e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
788, 7, 5.0336639639639638e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
789, 1, 5.0279243243243247e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
789, 2, 5.3814777149175987e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
789, 3, 5.3814777149175987e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
789, 4, 5.0279243243243247e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
789, 5, 5.0986350024429798e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
789, 6, 5.0986350024429798e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
789, 7, 5.0279243243243247e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
790, 1, 5.0221846846846841e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
790, 2, 5.3757380752779581e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
790, 3, 5.3757380752779581e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
790, 4, 5.0221846846846841e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
790, 5, 5.0928953628033392e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
790, 6, 5.0928953628033392e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
790, 7, 5.0221846846846841e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
791, 1, 5.0164450450450450e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
791, 2, 5.3699984356383190e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
791, 3, 5.3699984356383190e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
791, 4, 5.0164450450450450e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
791, 5, 5.0871557231637001e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
791, 6, 5.0871557231637001e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
791, 7, 5.0164450450450450e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
792, 1, 5.0107054054054052e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
792, 2, 5.3642587959986791e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
792, 3, 5.3642587959986791e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
792, 4, 5.0107054054054052e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
792, 5, 5.0814160835240602e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
792, 6, 5.0814160835240602e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
792, 7, 5.0107054054054052e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
793, 1, 5.0049657657657661e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
793, 2, 5.3585191563590400e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
793, 3, 5.3585191563590400e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
793, 4, 5.0049657657657661e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
793, 5, 5.0756764438844211e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
793, 6, 5.0756764438844211e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
793, 7, 5.0049657657657661e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
794, 1, 4.9992261261261262e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
794, 2, 5.3527795167194001e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
794, 3, 5.3527795167194001e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
794, 4, 4.9992261261261262e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
794, 5, 5.0699368042447813e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
794, 6, 5.0699368042447813e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
794, 7, 4.9992261261261262e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
795, 1, 4.9934864864864863e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
795, 2, 5.3470398770797603e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
795, 3, 5.3470398770797603e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
795, 4, 4.9934864864864863e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
795, 5, 5.0641971646051414e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
795, 6, 5.0641971646051414e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
795, 7, 4.9934864864864863e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
796, 1, 4.9877468468468465e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
796, 2, 5.3413002374401204e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
796, 3, 5.3413002374401204e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
796, 4, 4.9877468468468465e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
796, 5, 5.0584575249655016e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
796, 6, 5.0584575249655016e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
796, 7, 4.9877468468468465e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
797, 1, 4.9820072072072074e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
797, 2, 5.3355605978004813e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
797, 3, 5.3355605978004813e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
797, 4, 4.9820072072072074e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
797, 5, 5.0527178853258625e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
797, 6, 5.0527178853258625e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
797, 7, 4.9820072072072074e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
798, 1, 4.9762675675675675e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
798, 2, 5.3298209581608415e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
798, 3, 5.3298209581608415e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
798, 4, 4.9762675675675675e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
798, 5, 5.0469782456862226e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
798, 6, 5.0469782456862226e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
798, 7, 4.9762675675675675e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
799, 1, 4.9705279279279284e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
799, 2, 5.3240813185212024e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
799, 3, 5.3240813185212024e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
799, 4, 4.9705279279279284e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
799, 5, 5.0412386060465835e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
799, 6, 5.0412386060465835e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
799, 7, 4.9705279279279284e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
800, 1, 4.9647882882882878e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
800, 2, 5.3183416788815618e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
800, 3, 5.3183416788815618e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
800, 4, 4.9647882882882878e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
800, 5, 5.0354989664069429e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
800, 6, 5.0354989664069429e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
800, 7, 4.9647882882882878e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
801, 1, 4.9590486486486487e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
801, 2, 5.3126020392419226e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
801, 3, 5.3126020392419226e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
801, 4, 4.9590486486486487e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
801, 5, 5.0297593267673038e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
801, 6, 5.0297593267673038e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
801, 7, 4.9590486486486487e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
802, 1, 4.9533090090090089e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
802, 2, 5.3068623996022828e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
802, 3, 5.3068623996022828e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
802, 4, 4.9533090090090089e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
802, 5, 5.0240196871276639e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
802, 6, 5.0240196871276639e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
802, 7, 4.9533090090090089e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
803, 1, 4.9475693693693697e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
803, 2, 5.3011227599626437e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
803, 3, 5.3011227599626437e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
803, 4, 4.9475693693693697e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
803, 5, 5.0182800474880248e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
803, 6, 5.0182800474880248e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
803, 7, 4.9475693693693697e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
804, 1, 4.9418297297297299e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
804, 2, 5.2953831203230038e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
804, 3, 5.2953831203230038e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
804, 4, 4.9418297297297299e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
804, 5, 5.0125404078483850e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
804, 6, 5.0125404078483850e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
804, 7, 4.9418297297297299e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
805, 1, 4.9360900900900900e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
805, 2, 5.2896434806833640e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
805, 3, 5.2896434806833640e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
805, 4, 4.9360900900900900e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
805, 5, 5.0068007682087451e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
805, 6, 5.0068007682087451e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
805, 7, 4.9360900900900900e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
806, 1, 4.9303504504504502e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
806, 2, 5.2839038410437241e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
806, 3, 5.2839038410437241e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
806, 4, 4.9303504504504502e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
806, 5, 5.0010611285691053e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
806, 6, 5.0010611285691053e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
806, 7, 4.9303504504504502e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
807, 1, 4.9246108108108111e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
807, 2, 5.2781642014040850e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
807, 3, 5.2781642014040850e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
807, 4, 4.9246108108108111e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
807, 5, 4.9953214889294662e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
807, 6, 4.9953214889294662e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
807, 7, 4.9246108108108111e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
808, 1, 4.9188711711711712e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
808, 2, 5.2724245617644452e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
808, 3, 5.2724245617644452e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
808, 4, 4.9188711711711712e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
808, 5, 4.9895818492898263e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
808, 6, 4.9895818492898263e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
808, 7, 4.9188711711711712e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
809, 1, 4.9131315315315321e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
809, 2, 5.2666849221248060e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
809, 3, 5.2666849221248060e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
809, 4, 4.9131315315315321e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
809, 5, 4.9838422096501872e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
809, 6, 4.9838422096501872e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
809, 7, 4.9131315315315321e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
810, 1, 4.9073918918918915e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
810, 2, 5.2609452824851654e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
810, 3, 5.2609452824851654e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
810, 4, 4.9073918918918915e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
810, 5, 4.9781025700105466e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
810, 6, 4.9781025700105466e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
810, 7, 4.9073918918918915e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
811, 1, 4.9016522522522524e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
811, 2, 5.2552056428455263e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
811, 3, 5.2552056428455263e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
811, 4, 4.9016522522522524e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
811, 5, 4.9723629303709075e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
811, 6, 4.9723629303709075e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
811, 7, 4.9016522522522524e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
812, 1, 4.8959126126126125e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
812, 2, 5.2494660032058865e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
812, 3, 5.2494660032058865e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
812, 4, 4.8959126126126125e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
812, 5, 4.9666232907312676e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
812, 6, 4.9666232907312676e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
812, 7, 4.8959126126126125e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
813, 1, 4.8901729729729734e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
813, 2, 5.2437263635662474e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
813, 3, 5.2437263635662474e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
813, 4, 4.8901729729729734e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
813, 5, 4.9608836510916285e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
813, 6, 4.9608836510916285e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
813, 7, 4.8901729729729734e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
814, 1, 4.8844333333333336e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
814, 2, 5.2379867239266075e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
814, 3, 5.2379867239266075e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
814, 4, 4.8844333333333336e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
814, 5, 4.9551440114519887e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
814, 6, 4.9551440114519887e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
814, 7, 4.8844333333333336e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
815, 1, 4.8786936936936937e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
815, 2, 5.2322470842869677e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
815, 3, 5.2322470842869677e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
815, 4, 4.8786936936936937e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
815, 5, 4.9494043718123488e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
815, 6, 4.9494043718123488e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
815, 7, 4.8786936936936937e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
816, 1, 4.8729540540540539e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
816, 2, 5.2265074446473278e+07, 3.5355339059327375e+06, 0.0000000000000000e+00
816, 3, 5.2265074446473278e+07, 0.0000000000000000e+00, 3.5355339059327375e+06
816, 4, 4.8729540540540539e+07, 3.5355339059327375e+06, 3.5355339059327375e+06
816, 5, 4.9436647321727090e+07, 7.0710678118654748e+05, 0.0000000000000000e+00
816, 6, 4.9436647321727090e+07, 0.0000000000000000e+00, 7.0710678118654748e+05
816, 7, 4.8729540540540539e+07, 7.0710678118654748e+05, 7.0710678118654748e+05
817, 1, 4.8672144144144148e+07, 0.0000000000000000e+00, 0.0000000000000000e+00
